time_s,row,state
76.513,Flat,1
76.662,Flat,1
76.812,Flat,1
76.961,Flat,1
77.111,Flat,1
77.26,Flat,1
77.41,Flat,1
77.559,Flat,1
77.709,Flat,1
77.858,Flat,1
78.008,Flat,1
78.157,Flat,1
78.307,Flat,1
78.456,Flat,1
78.606,Flat,1
78.755,Flat,1
78.905,Flat,1
79.054,Flat,1
79.204,Flat,1
79.354,Flat,1
79.503,Flat,1
79.653,Flat,1
79.802,Flat,1
79.952,Flat,1
80.101,Flat,1
80.251,Flat,1
80.4,Flat,1
80.55,Flat,1
80.699,Flat,1
80.849,Flat,1
80.998,Flat,1
81.148,Flat,1
81.297,Flat,1
81.447,Flat,1
81.596,Flat,1
81.746,Flat,1
81.895,Flat,1
82.045,Flat,1
82.194,Flat,1
82.344,Flat,1
82.493,Flat,1
82.643,Flat,1
82.792,Flat,1
82.942,Flat,1
83.091,Flat,1
83.241,Flat,1
83.39,Flat,0
83.54,Flat,0
83.689,Flat,0
83.839,Flat,0
83.988,Flat,0
84.138,Flat,0
84.287,Flat,1
84.437,Flat,1
84.586,Flat,1
84.736,Flat,1
84.885,Flat,1
85.035,Flat,1
85.184,Flat,1
85.334,Flat,1
85.483,Flat,1
85.633,Flat,1
85.782,Flat,1
85.932,Flat,1
86.081,Flat,1
86.231,Flat,1
86.38,Flat,1
86.53,Flat,1
86.679,Flat,1
86.829,Flat,1
86.978,Flat,1
87.128,Flat,1
87.277,Flat,1
87.427,Flat,1
87.576,Flat,1
87.726,Flat,1
87.876,Flat,1
88.025,Flat,1
88.175,Flat,1
88.324,Flat,1
88.474,Flat,1
88.623,Flat,1
88.773,Flat,1
